Yr, Mth, Dy, Hr, Hr(total),NO,NO2,O3,NO3,N2O5,OH,HO2,HNO3,PNA,CO,FORM,ALD2,PAN,CH4,MEO2,MEOH,ISOP,MVK,MACR,APIN,BPIN,LIMN,MYRC,BCAR,IAO2,IBO2,IPOX,PALD,MGLY,SO2,SO3,NH3,HCL,EC25,EC10,OC10,OT25,OT10,NH4,NIT,ASO4,AS10,SS25,SS10,AOA1,AOA2,AOA3,AOA4,AOA5,AOA6,AOA7,AOA8,APA1,APA2,APA3,APA4,APA5,APA6,APA7,APA8,APA9,BOA1,BOA2,BOA3,BOA4,BOA5,BOA6,OOA,SOD,CL,LEVO,MAG,CAL,POT,DU02,DU05,DU10,DU20,DU40,DU60,ws (m/s),wd (deg),T (degC),RH (%),pbl (m),pressure (hPa),prcp (mm/hr)
2013,02,14,00,1057, 3.217    , 5.075    , 15.95    ,0.2383E-04,0.1518E-03,0.9710E-04,0.9585E-03,0.3476    ,0.3737E-02, 119.1    , 1.206    ,0.6625    ,0.8035E-01, 1661.    ,0.1154E-03,0.8859    , 1.101    ,0.1032    ,0.1075    ,0.6114E-01,0.2939E-01,0.1461E-01,0.1310E-01,0.1703E-02,0.2485E-03,0.1655E-03,0.2054E-04,0.5956E-04,0.3940E-01,0.3073    ,0.2490E-04,0.7258    ,0.3044    ,0.1439    ,0.9341E-02,0.2071    ,0.3975    ,0.3706    ,0.1470E-01,0.1992    ,0.1145    ,0.7300E-03,0.3272    ,0.3030    ,0.3728E-02,0.2329E-01,0.3243E-01,0.1104E-01,0.1580E-02,0.1808E-03,0.1000E-03,0.1000E-03,0.1887    ,0.1951E-01,0.9846E-02,0.1724E-02,0.2209E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1237E-02,0.2660E-03,0.4931E-02,0.4755E-02,0.9164E-03,0.1641E-03,0.4151E-01,0.1219    ,0.2809E-01,0.1016E-03,0.2579E-02,0.8325E-03,0.8043E-03,0.1018E-03,0.1040E-03,0.1289E-03,0.1032E-03,0.1072E-03,0.1469E-03, 1.889    , 77.05    , 18.63    , 87.67    , 724.2    , 993.2    ,0.6310E-02
2013,02,14,01,1058, 2.814    , 4.865    , 17.72    ,0.3006E-04,0.1562E-03,0.1134E-03,0.1126E-02,0.5344    ,0.3510E-02, 97.04    , 1.266    ,0.6948    ,0.1062    , 1667.    ,0.1519E-03,0.6886    ,0.9449    ,0.8306E-01,0.8745E-01,0.4736E-01,0.2231E-01,0.1210E-01,0.1120E-01,0.1771E-02,0.2842E-03,0.1892E-03,0.2059E-04,0.7461E-04,0.4051E-01,0.2772    ,0.2502E-04,0.7964    ,0.3847    ,0.1439    ,0.9338E-02,0.2130    ,0.3930    ,0.3600    ,0.9230E-02,0.1962    ,0.1385    ,0.8764E-03,0.3494    ,0.2459    ,0.9312E-02,0.6040E-01,0.6861E-01,0.1898E-01,0.2554E-02,0.2881E-03,0.1000E-03,0.1000E-03,0.1548    ,0.1949E-01,0.8792E-02,0.1358E-02,0.1700E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1492E-02,0.3173E-03,0.4527E-02,0.4321E-02,0.8609E-03,0.1537E-03,0.4987E-01,0.1318    ,0.1700E-01,0.1028E-03,0.2337E-02,0.7570E-03,0.7315E-03,0.1030E-03,0.1074E-03,0.1249E-03,0.1039E-03,0.1160E-03,0.1514E-03, 2.306    , 73.63    , 19.91    , 79.19    , 1018.    , 992.7    ,0.3760E-02
2013,02,14,02,1059, 2.372    , 4.481    , 19.08    ,0.3598E-04,0.1517E-03,0.1239E-03,0.1379E-02,0.6954    ,0.3434E-02, 84.67    , 1.257    ,0.6785    ,0.1216    , 1669.    ,0.1944E-03,0.5888    ,0.9360    ,0.7576E-01,0.7544E-01,0.4411E-01,0.2082E-01,0.1198E-01,0.1126E-01,0.1939E-02,0.3611E-03,0.2404E-03,0.2065E-04,0.9811E-04,0.3778E-01,0.2473    ,0.2511E-04,0.7762    ,0.4575    ,0.1376    ,0.9186E-02,0.2117    ,0.3771    ,0.3580    ,0.8247E-02,0.2300    ,0.1867    ,0.1107E-02,0.4369    ,0.2696    ,0.1979E-01,0.1188    ,0.1259    ,0.3156E-01,0.4039E-02,0.4409E-03,0.1000E-03,0.1000E-03,0.1384    ,0.1859E-01,0.8197E-02,0.1210E-02,0.1497E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1914E-02,0.4095E-03,0.5077E-02,0.4795E-02,0.9950E-03,0.1692E-03,0.6706E-01,0.1653    ,0.1468E-01,0.1039E-03,0.2643E-02,0.8588E-03,0.8300E-03,0.1041E-03,0.1139E-03,0.1233E-03,0.1048E-03,0.1186E-03,0.1520E-03, 2.719    , 78.65    , 20.86    , 72.98    , 1210.    , 992.2    ,0.3334E-02
2013,02,14,03,1060, 1.839    , 3.810    , 20.01    ,0.4104E-04,0.1379E-03,0.1290E-03,0.1707E-02,0.6822    ,0.3387E-02, 76.57    , 1.170    ,0.5839    ,0.1232    , 1668.    ,0.2415E-03,0.5127    ,0.9260    ,0.7252E-01,0.6778E-01,0.4340E-01,0.2070E-01,0.1219E-01,0.1149E-01,0.1971E-02,0.4701E-03,0.3122E-03,0.2072E-04,0.1300E-03,0.3226E-01,0.2142    ,0.2515E-04,0.7118    ,0.5167    ,0.1251    ,0.8799E-02,0.2030    ,0.3533    ,0.3504    ,0.8838E-02,0.2946    ,0.2551    ,0.1404E-02,0.5819    ,0.3572    ,0.3074E-01,0.1800    ,0.1805    ,0.4233E-01,0.5248E-02,0.5656E-03,0.1000E-03,0.1000E-03,0.1293    ,0.1722E-01,0.7615E-02,0.1114E-02,0.1385E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.2419E-02,0.5113E-03,0.5739E-02,0.5154E-02,0.1149E-02,0.1921E-03,0.9759E-01,0.2208    ,0.1715E-01,0.1044E-03,0.3337E-02,0.1087E-02,0.1051E-02,0.1047E-03,0.1232E-03,0.1166E-03,0.1051E-03,0.1187E-03,0.1516E-03, 3.062    , 84.64    , 21.27    , 70.39    , 1224.    , 991.8    ,0.2622E-02
2013,02,14,04,1061, 1.212    , 2.830    , 20.63    ,0.4574E-04,0.1119E-03,0.1239E-03,0.2220E-02,0.4855    ,0.3156E-02, 67.44    ,0.9855    ,0.4092    ,0.1081    , 1666.    ,0.3082E-03,0.4462    ,0.8676    ,0.6633E-01,0.5789E-01,0.4230E-01,0.2058E-01,0.1235E-01,0.1161E-01,0.1892E-02,0.6412E-03,0.4248E-03,0.2625E-04,0.1869E-03,0.2283E-01,0.1728    ,0.2517E-04,0.5637    ,0.5523    ,0.9269E-01,0.7534E-02,0.1732    ,0.2904    ,0.3318    ,0.9981E-02,0.3962    ,0.3323    ,0.1750E-02,0.7720    ,0.5061    ,0.4334E-01,0.2250    ,0.1897    ,0.3796E-01,0.4501E-02,0.4729E-03,0.1000E-03,0.1000E-03,0.1074    ,0.1323E-01,0.5614E-02,0.8556E-03,0.1100E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.2956E-02,0.5828E-03,0.5777E-02,0.4749E-02,0.1117E-02,0.1847E-03,0.1381    ,0.2938    ,0.1973E-01,0.1046E-03,0.4358E-02,0.1420E-02,0.1373E-02,0.1051E-03,0.1332E-03,0.1094E-03,0.1054E-03,0.1195E-03,0.1527E-03, 3.359    , 88.72    , 21.40    , 69.12    , 1208.    , 991.4    ,0.1341E-02
2013,02,14,05,1062,0.6814    , 1.817    , 20.20    ,0.4644E-04,0.7516E-04,0.1044E-03,0.2869E-02,0.2440    ,0.2747E-02, 60.92    ,0.7611    ,0.2347    ,0.7570E-01, 1665.    ,0.3848E-03,0.4157    ,0.8083    ,0.5810E-01,0.4626E-01,0.4377E-01,0.2197E-01,0.1357E-01,0.1271E-01,0.1821E-02,0.8959E-03,0.5932E-03,0.4451E-04,0.3153E-03,0.1284E-01,0.1385    ,0.2516E-04,0.3741    ,0.5513    ,0.5430E-01,0.5385E-02,0.1212    ,0.2079    ,0.2954    ,0.1023E-01,0.5077    ,0.3893    ,0.2126E-02,0.9549    ,0.6794    ,0.5423E-01,0.2294    ,0.1491    ,0.2419E-01,0.2648E-02,0.2736E-03,0.1000E-03,0.1000E-03,0.8002E-01,0.8076E-02,0.3412E-02,0.6508E-03,0.1004E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.3335E-02,0.5937E-03,0.5597E-02,0.3866E-02,0.9651E-03,0.1607E-03,0.1815    ,0.3620    ,0.2062E-01,0.1048E-03,0.5523E-02,0.1800E-02,0.1741E-02,0.1054E-03,0.1411E-03,0.1067E-03,0.1062E-03,0.1217E-03,0.1580E-03, 3.468    , 91.55    , 21.15    , 68.96    , 1076.    , 991.0    ,0.6337E-03
2013,02,14,06,1063,0.4230    , 1.379    , 18.69    ,0.4762E-04,0.6271E-04,0.7121E-04,0.2692E-02,0.9097E-01,0.2159E-02, 59.68    ,0.6233    ,0.1397    ,0.4162E-01, 1663.    ,0.3513E-03,0.3898    ,0.6710    ,0.4230E-01,0.2952E-01,0.4631E-01,0.2431E-01,0.1558E-01,0.1447E-01,0.1660E-02,0.8188E-03,0.5407E-03,0.6680E-04,0.4070E-03,0.7717E-02,0.1248    ,0.2510E-04,0.2677    ,0.5314    ,0.3422E-01,0.3728E-02,0.8272E-01,0.1627    ,0.2616    ,0.1010E-01,0.5223    ,0.3965    ,0.2429E-02,0.9764    ,0.8513    ,0.5854E-01,0.1856    ,0.8843E-01,0.1224E-01,0.1305E-02,0.1389E-03,0.1000E-03,0.1000E-03,0.6777E-01,0.5243E-02,0.2386E-02,0.5554E-03,0.1004E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.3538E-02,0.5323E-03,0.5188E-02,0.2698E-02,0.7414E-03,0.1261E-03,0.1959    ,0.3683    ,0.2104E-01,0.1048E-03,0.6468E-02,0.2108E-02,0.2037E-02,0.1055E-03,0.1457E-03,0.1117E-03,0.1073E-03,0.1261E-03,0.1792E-03, 3.425    , 92.85    , 20.49    , 70.74    , 859.8    , 991.3    ,0.3141E-03
2013,02,14,07,1064,0.3022    , 1.485    , 16.46    ,0.6093E-04,0.9953E-04,0.4160E-04,0.1960E-02,0.2120E-01,0.1927E-02, 59.96    ,0.4914    ,0.1186    ,0.1902E-01, 1662.    ,0.2448E-03,0.4271    ,0.5030    ,0.2306E-01,0.1220E-01,0.5947E-01,0.3322E-01,0.2228E-01,0.2051E-01,0.1662E-02,0.5138E-03,0.3384E-03,0.4765E-04,0.2828E-03,0.3603E-02,0.1146    ,0.2500E-04,0.2335    ,0.5031    ,0.2895E-01,0.3325E-02,0.7276E-01,0.1494    ,0.2507    ,0.1146E-01,0.4863    ,0.3784    ,0.2492E-02,0.9177    , 1.003    ,0.5045E-01,0.1228    ,0.4046E-01,0.5275E-02,0.5570E-03,0.1001E-03,0.1000E-03,0.1000E-03,0.6156E-01,0.4369E-02,0.2323E-02,0.5752E-03,0.1004E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.3283E-02,0.4331E-03,0.4655E-02,0.1910E-02,0.5995E-03,0.1102E-03,0.1888    ,0.3452    ,0.2426E-01,0.1046E-03,0.7028E-02,0.2288E-02,0.2211E-02,0.1055E-03,0.1473E-03,0.1380E-03,0.1130E-03,0.1418E-03,0.1953E-03, 2.979    , 92.39    , 19.49    , 75.00    , 511.3    , 991.7    , 0.000    
2013,02,14,08,1065,0.1800    , 2.496    , 12.07    ,0.1006E-03,0.4009E-03,0.2231E-04,0.1657E-02,0.6068E-02,0.3986E-02, 63.57    ,0.4298    ,0.1548    ,0.1281E-01, 1654.    ,0.1779E-03,0.8205    ,0.2044    ,0.1107E-01,0.6296E-02,0.1270    ,0.7579E-01,0.4980E-01,0.4414E-01,0.1742E-02,0.1923E-03,0.1262E-03,0.2263E-04,0.1307E-03,0.1854E-02,0.9428E-01,0.2479E-04,0.2561    ,0.4410    ,0.3985E-01,0.3678E-02,0.8009E-01,0.1639    ,0.2620    ,0.2667E-01,0.4374    ,0.3280    ,0.2496E-02,0.8143    , 1.131    ,0.4043E-01,0.8236E-01,0.2079E-01,0.2756E-02,0.2875E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.5914E-01,0.5737E-02,0.3757E-02,0.9573E-03,0.1412E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.2877E-02,0.3694E-03,0.6276E-02,0.2902E-02,0.8468E-03,0.1566E-03,0.1660    ,0.3024    ,0.5455E-01,0.1039E-03,0.7312E-02,0.2374E-02,0.2294E-02,0.1054E-03,0.1476E-03,0.1649E-03,0.1692E-03,0.1881E-03,0.1980E-03, 2.498    , 94.19    , 17.00    , 87.27    , 57.00    , 992.1    , 0.000    
2013,02,14,09,1066,0.1039    , 3.926    , 7.763    ,0.1100E-03,0.1044E-02,0.1053E-04,0.1535E-02,0.6160E-02,0.9101E-02, 70.75    ,0.4203    ,0.2203    ,0.1493E-01, 1641.    ,0.1243E-03, 1.394    ,0.8201E-01,0.5585E-02,0.4371E-02,0.2008    ,0.1239    ,0.7593E-01,0.6460E-01,0.1592E-02,0.6483E-04,0.4234E-04,0.2035E-04,0.5583E-04,0.1516E-02,0.7991E-01,0.2449E-04,0.5901E-01,0.5177E-01,0.6046E-01,0.3461E-02,0.7489E-01,0.1944    ,0.2614    ,0.2598    ,0.3830    ,0.2650    ,0.2372E-02,0.6818    , 1.143    ,0.3562E-01,0.6261E-01,0.1454E-01,0.2021E-02,0.2107E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.6231E-01,0.8494E-02,0.6269E-02,0.1778E-02,0.2396E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.2625E-02,0.3541E-03,0.8652E-02,0.4505E-02,0.1199E-02,0.2239E-03,0.1316    ,0.2491    ,0.5478    ,0.1034E-03,0.7328E-02,0.2375E-02,0.2295E-02,0.1053E-03,0.1463E-03,0.1784E-03,0.1862E-03,0.2013E-03,0.2003E-03, 2.211    , 95.64    , 13.71    , 105.8    , 50.00    , 992.4    , 0.000    
2013,02,14,10,1067,0.1195    , 4.896    , 6.085    ,0.8802E-04,0.1519E-02,0.7168E-05,0.9966E-03,0.1214E-02,0.1078E-01, 76.53    ,0.4075    ,0.2643    ,0.1662E-01, 1632.    ,0.7061E-04, 1.672    ,0.3682E-01,0.2695E-02,0.2394E-02,0.2241    ,0.1406    ,0.8288E-01,0.6896E-01,0.1300E-02,0.1689E-04,0.1104E-04,0.2025E-04,0.2424E-04,0.1327E-02,0.8241E-01,0.2427E-04,0.1368    ,0.7449E-02,0.7571E-01,0.2775E-02,0.5665E-01,0.2190    ,0.2480    ,0.2824    ,0.3712    ,0.2218    ,0.2177E-02,0.5850    ,0.9031    ,0.3302E-01,0.5280E-01,0.1296E-01,0.1936E-02,0.2094E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.6845E-01,0.1055E-01,0.8685E-02,0.2849E-02,0.3731E-03,0.1002E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.2498E-02,0.3604E-03,0.9050E-02,0.5380E-02,0.1337E-02,0.2654E-03,0.1054    ,0.2119    ,0.5403    ,0.1038E-03,0.7255E-02,0.2350E-02,0.2271E-02,0.1058E-03,0.1457E-03,0.1834E-03,0.1885E-03,0.2036E-03,0.2016E-03, 1.586    , 98.19    , 11.10    , 119.0    , 50.00    , 992.8    , 0.000    
2013,02,14,11,1068,0.1294    , 5.732    , 5.757    ,0.8759E-04,0.2438E-02,0.5440E-05,0.7310E-03,0.4350E-03,0.1306E-01, 81.25    ,0.4052    ,0.2814    ,0.1794E-01, 1626.    ,0.4840E-04, 1.789    ,0.1913E-01,0.7292E-03,0.1331E-02,0.2244    ,0.1424    ,0.8184E-01,0.6673E-01,0.9256E-03,0.6230E-05,0.4163E-05,0.2088E-04,0.2057E-04,0.1269E-02,0.9524E-01,0.2406E-04,0.2237    ,0.3659E-02,0.8698E-01,0.2397E-02,0.4705E-01,0.2408    ,0.2473    ,0.2783    ,0.3728    ,0.2033    ,0.2120E-02,0.5397    ,0.6174    ,0.3177E-01,0.4918E-01,0.1369E-01,0.2246E-02,0.2509E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.7591E-01,0.1206E-01,0.1158E-01,0.4613E-02,0.6268E-03,0.1025E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.2533E-02,0.3896E-03,0.1002E-01,0.6791E-02,0.1612E-02,0.3265E-03,0.9183E-01,0.1946    ,0.5147    ,0.1050E-03,0.7159E-02,0.2317E-02,0.2239E-02,0.1069E-03,0.1479E-03,0.1861E-03,0.1902E-03,0.2048E-03,0.2027E-03,0.8553    , 114.0    , 8.741    , 122.7    , 50.00    , 993.1    , 0.000    
2013,02,14,12,1069,0.9712E-01, 6.321    , 5.862    ,0.1085E-03,0.3605E-02,0.4521E-05,0.8293E-03,0.3205E-03,0.1767E-01, 87.20    ,0.4118    ,0.2874    ,0.1984E-01, 1631.    ,0.5315E-04, 1.970    ,0.1555E-01,0.4067E-03,0.1087E-02,0.2319    ,0.1506    ,0.8302E-01,0.6607E-01,0.7938E-03,0.5770E-05,0.3803E-05,0.2197E-04,0.2280E-04,0.1262E-02,0.1145    ,0.2403E-04,0.2826    ,0.1906E-02,0.9502E-01,0.2284E-02,0.4172E-01,0.2594    ,0.2498    ,0.2754    ,0.3866    ,0.2015    ,0.2101E-02,0.5259    ,0.4485    ,0.3111E-01,0.4797E-01,0.1459E-01,0.2558E-02,0.2859E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.8566E-01,0.1303E-01,0.1371E-01,0.5849E-02,0.8302E-03,0.1246E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.2738E-02,0.4266E-03,0.1172E-01,0.8628E-02,0.1997E-02,0.4089E-03,0.8763E-01,0.1902    ,0.4942    ,0.1059E-03,0.7018E-02,0.2268E-02,0.2192E-02,0.1077E-03,0.1508E-03,0.1872E-03,0.1908E-03,0.2051E-03,0.2029E-03,0.5445    , 173.7    , 8.272    , 123.3    , 50.00    , 992.9    , 0.000    
2013,02,14,13,1070,0.8014E-01, 6.529    , 5.746    ,0.1118E-03,0.4265E-02,0.4222E-05,0.1024E-02,0.2828E-03,0.2520E-01, 93.70    ,0.4332    ,0.3028    ,0.2337E-01, 1630.    ,0.6047E-04, 2.264    ,0.2055E-01,0.1677E-02,0.1652E-02,0.2510    ,0.1679    ,0.8740E-01,0.6766E-01,0.7183E-03,0.8989E-05,0.5905E-05,0.2390E-04,0.3500E-04,0.1484E-02,0.1313    ,0.2397E-04,0.3093    ,0.1257E-02,0.1018    ,0.2251E-02,0.3884E-01,0.2790    ,0.2519    ,0.2734    ,0.4344    ,0.2076    ,0.2095E-02,0.5273    ,0.3628    ,0.3085E-01,0.4847E-01,0.1568E-01,0.2869E-02,0.3245E-03,0.1001E-03,0.1000E-03,0.1000E-03,0.9716E-01,0.1374E-01,0.1585E-01,0.7294E-02,0.1086E-02,0.1575E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.3037E-02,0.4740E-03,0.1511E-01,0.1166E-01,0.2673E-02,0.5540E-03,0.8798E-01,0.1913    ,0.4582    ,0.1062E-03,0.6838E-02,0.2210E-02,0.2136E-02,0.1080E-03,0.1538E-03,0.1884E-03,0.1915E-03,0.2053E-03,0.2040E-03,0.7261    , 230.6    , 7.525    , 124.1    , 50.00    , 992.6    , 0.000    
2013,02,14,14,1071,0.6856E-01, 6.648    , 5.479    ,0.1119E-03,0.3964E-02,0.4337E-05,0.1334E-02,0.3780E-03,0.3041E-01, 100.7    ,0.4702    ,0.3321    ,0.2784E-01, 1636.    ,0.7208E-04, 2.582    ,0.2820E-01,0.3550E-02,0.2508E-02,0.2711    ,0.1864    ,0.9195E-01,0.7005E-01,0.8184E-03,0.1415E-04,0.9274E-05,0.2749E-04,0.4951E-04,0.1873E-02,0.1417    ,0.2403E-04,0.3060    ,0.1458E-02,0.1084    ,0.2402E-02,0.3965E-01,0.3017    ,0.2591    ,0.2819    ,0.5055    ,0.2169    ,0.2086E-02,0.5353    ,0.3151    ,0.3058E-01,0.4878E-01,0.1583E-01,0.2939E-02,0.3385E-03,0.1001E-03,0.1000E-03,0.1000E-03,0.1105    ,0.1417E-01,0.1720E-01,0.7454E-02,0.1119E-02,0.1581E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.3344E-02,0.5104E-03,0.1802E-01,0.1393E-01,0.3166E-02,0.6581E-03,0.9030E-01,0.1950    ,0.4328    ,0.1062E-03,0.6674E-02,0.2159E-02,0.2086E-02,0.1081E-03,0.1570E-03,0.1887E-03,0.1911E-03,0.2045E-03,0.2045E-03, 1.172    , 237.5    , 8.239    , 122.2    , 50.00    , 992.4    , 0.000    
2013,02,14,15,1072,0.6718E-01, 6.616    , 4.962    ,0.9749E-04,0.3179E-02,0.4548E-05,0.1516E-02,0.6958E-03,0.3153E-01, 106.6    ,0.5022    ,0.3608    ,0.3211E-01, 1640.    ,0.7551E-04, 2.888    ,0.3679E-01,0.5528E-02,0.3381E-02,0.2909    ,0.2044    ,0.9695E-01,0.7288E-01,0.9966E-03,0.1898E-04,0.1244E-04,0.2812E-04,0.5623E-04,0.2256E-02,0.1425    ,0.2409E-04,0.2460    ,0.2532E-02,0.1136    ,0.2716E-02,0.4339E-01,0.3214    ,0.2700    ,0.3006    ,0.5738    ,0.2265    ,0.2079E-02,0.5448    ,0.3005    ,0.3015E-01,0.4828E-01,0.1541E-01,0.2812E-02,0.3267E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1254    ,0.1430E-01,0.1802E-01,0.7103E-02,0.1069E-02,0.1460E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.3615E-02,0.5312E-03,0.2049E-01,0.1500E-01,0.3411E-02,0.7113E-03,0.9279E-01,0.1992    ,0.4312    ,0.1060E-03,0.6523E-02,0.2111E-02,0.2040E-02,0.1080E-03,0.1596E-03,0.1886E-03,0.1899E-03,0.2041E-03,0.2037E-03, 1.446    , 241.6    , 8.848    , 118.4    , 50.00    , 992.2    , 0.000    
2013,02,14,16,1073,0.9136E-01, 6.560    , 4.302    ,0.7682E-04,0.1937E-02,0.5622E-05,0.1573E-02,0.1766E-02,0.2489E-01, 111.6    ,0.5344    ,0.3886    ,0.3684E-01, 1650.    ,0.7406E-04, 3.208    ,0.4375E-01,0.7981E-02,0.4467E-02,0.3179    ,0.2253    ,0.1066    ,0.8261E-01,0.1548E-02,0.2076E-04,0.1365E-04,0.2627E-04,0.5845E-04,0.2788E-02,0.1363    ,0.2426E-04,0.1669    ,0.3969E-02,0.1181    ,0.3565E-02,0.5513E-01,0.3375    ,0.3038    ,0.3215    ,0.6200    ,0.2360    ,0.2026E-02,0.5549    ,0.3019    ,0.2966E-01,0.4742E-01,0.1409E-01,0.2464E-02,0.2889E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1403    ,0.1412E-01,0.1770E-01,0.5657E-02,0.8481E-03,0.1099E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.3846E-02,0.5360E-03,0.2210E-01,0.1449E-01,0.3299E-02,0.6806E-03,0.9545E-01,0.2035    ,0.4487    ,0.1055E-03,0.6370E-02,0.2062E-02,0.1993E-02,0.1077E-03,0.1606E-03,0.1875E-03,0.1864E-03,0.2021E-03,0.2024E-03, 1.515    , 243.4    , 10.77    , 105.2    , 50.00    , 992.1    , 0.000    
2013,02,14,17,1074,0.1583    , 6.572    , 4.055    ,0.5886E-04,0.1257E-02,0.6510E-05,0.1129E-02,0.5501E-01,0.1541E-01, 115.9    ,0.5477    ,0.3930    ,0.3876E-01, 1655.    ,0.5516E-04, 3.262    ,0.4428E-01,0.9055E-02,0.5183E-02,0.3312    ,0.2296    ,0.1128    ,0.9003E-01,0.1992E-02,0.1439E-04,0.9540E-05,0.2128E-04,0.4105E-04,0.3244E-02,0.1396    ,0.2435E-04,0.2777    ,0.1142    ,0.1214    ,0.5156E-02,0.7553E-01,0.3506    ,0.3604    ,0.1894    ,0.4105    ,0.2451    ,0.1861E-02,0.5620    ,0.2900    ,0.2892E-01,0.4601E-01,0.1318E-01,0.2212E-02,0.2627E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1574    ,0.1367E-01,0.1757E-01,0.4950E-02,0.7690E-03,0.1012E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.3993E-02,0.5220E-03,0.2164E-01,0.1294E-01,0.2973E-02,0.6089E-03,0.9796E-01,0.2064    ,0.3008    ,0.1050E-03,0.6123E-02,0.1984E-02,0.1917E-02,0.1073E-03,0.1606E-03,0.1854E-03,0.1826E-03,0.2007E-03,0.2014E-03, 1.573    , 244.5    , 11.79    , 99.90    , 50.00    , 991.9    ,0.3256E-03
2013,02,14,18,1075,0.3142    , 7.097    , 4.006    ,0.4573E-04,0.9936E-03,0.6649E-05,0.6061E-03,0.5163E-01,0.8286E-02, 123.8    ,0.5419    ,0.3868    ,0.3676E-01, 1659.    ,0.3267E-04, 3.042    ,0.3947E-01,0.8555E-02,0.5343E-02,0.3138    ,0.2131    ,0.1087    ,0.8859E-01,0.2151E-02,0.6770E-05,0.4506E-05,0.2057E-04,0.2365E-04,0.3384E-02,0.1573    ,0.2438E-04,0.3134    ,0.1554    ,0.1310    ,0.7229E-02,0.1052    ,0.3704    ,0.4335    ,0.1329    ,0.2840    ,0.2547    ,0.1566E-02,0.5663    ,0.2452    ,0.2742E-01,0.4460E-01,0.1314E-01,0.2131E-02,0.2517E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1786    ,0.1419E-01,0.1879E-01,0.5321E-02,0.8532E-03,0.1094E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.4073E-02,0.5196E-03,0.1943E-01,0.1112E-01,0.2583E-02,0.5248E-03,0.1005    ,0.2087    ,0.2562    ,0.1045E-03,0.5787E-02,0.1876E-02,0.1813E-02,0.1069E-03,0.1600E-03,0.1816E-03,0.1784E-03,0.1977E-03,0.2009E-03, 1.580    , 244.4    , 12.22    , 98.95    , 50.00    , 992.1    ,0.6112E-03
2013,02,14,19,1076,0.8772    , 7.353    , 5.994    ,0.4098E-04,0.8769E-03,0.1009E-04,0.3254E-03,0.5308E-01,0.4223E-02, 141.4    ,0.4684    ,0.3144    ,0.2603E-01, 1666.    ,0.2135E-04, 2.011    ,0.3138E-01,0.5215E-02,0.3446E-02,0.2035    ,0.1406    ,0.7038E-01,0.5737E-01,0.1501E-02,0.3069E-05,0.2068E-05,0.2038E-04,0.2106E-04,0.2788E-02,0.2510    ,0.2443E-04,0.3049    ,0.1640    ,0.1326    ,0.8915E-02,0.1335    ,0.3840    ,0.4773    ,0.1472    ,0.2732    ,0.2662    ,0.1161E-02,0.5792    ,0.1725    ,0.2340E-01,0.4022E-01,0.1472E-01,0.2511E-02,0.2886E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.2213    ,0.1400E-01,0.1989E-01,0.6343E-02,0.1082E-02,0.1409E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.3992E-02,0.5220E-03,0.1427E-01,0.8129E-02,0.1949E-02,0.3900E-03,0.1036    ,0.2152    ,0.2910    ,0.1049E-03,0.5227E-02,0.1697E-02,0.1640E-02,0.1068E-03,0.1576E-03,0.1758E-03,0.1735E-03,0.1907E-03,0.2002E-03, 1.474    , 243.9    , 12.78    , 99.81    , 50.00    , 992.4    ,0.1061E-02
